SMILES,MP_reported,MP_raw,Source,Source_file,Accepted_for_consensus,MP_quality,Consensus_method,Group_MP_range
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,255.6,255.6,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.1999999999999886
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,255.6,255.6,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.1999999999999886
O=C(Nc1ccc(F)cc1)c1c(O)c(F)c(F)c(F)c1F,130.3,130.3,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.04999999999998295
O=C(Nc1ccc(F)cc1)c1c(O)c(F)c(F)c(F)c1F,130.35,130.35,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.04999999999998295
O=C(Nc1ccc(F)cc1)c1c(O)c(F)c(F)c(F)c1F,130.35,130.35,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.04999999999998295
O=C(Nc1ccc([N+](=O)[O-])cc1Br)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,101.5,101.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
O=C(Nc1ccc([N+](=O)[O-])cc1Br)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,102.0,102.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,92.25,92.25,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.75
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,93.0,93.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.75
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,223.0,223.0,4,train_without_data_augmentation.csv,True,review,median_all,7.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,227.0,227,1,1_ChemXplore_ML_tmp_C.csv,True,review,median_all,7.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,230.0,230.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,7.0
O=C(Nc1ccc2cc(OC(=O)c3ccccc3)ccc2c1)c1ccccc1,226.5,226.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(Nc1ccc2cc(OC(=O)c3ccccc3)ccc2c1)c1ccccc1,227.0,227,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
O=C(Nc1ccc2cc(OC(=O)c3ccccc3)ccc2c1)c1ccccc1,227.0,227.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(Nc1cccc(Cl)c1)OCC#CCCl,72.4,72.4(5),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,2.5999999999999943
O=C(Nc1cccc(Cl)c1)OCC#CCCl,75.0,75,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.5999999999999943
O=C(Nc1cccc(Cl)c1)OCC#CCCl,75.0,75.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.5999999999999943
O=C(Nc1cccc(Cl)c1)OCC#CCCl,75.0,75.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.5999999999999943
O=C(Nc1cccc(O)c1)c1ccccc1,162.5,162.5,2,2_EGNN_melt_point.csv,True,review,median_all,9.5
O=C(Nc1cccc(O)c1)c1ccccc1,172.0,172.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,9.5
O=C(Nc1cccc2cc(OC(=O)c3ccccc3)ccc12)c1ccccc1,222.5,222.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(Nc1cccc2cc(OC(=O)c3ccccc3)ccc12)c1ccccc1,223.0,223,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
O=C(Nc1cccc2cc(OC(=O)c3ccccc3)ccc12)c1ccccc1,223.0,223.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(Nc1ccccc1)C(C(F)(F)F)C(F)(F)F,166.0,166.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,6.25
O=C(Nc1ccccc1)C(C(F)(F)F)C(F)(F)F,166.0,166.0,4,train_without_data_augmentation.csv,True,review,median_all,6.25
O=C(Nc1ccccc1)C(C(F)(F)F)C(F)(F)F,172.25,172.25,2,2_EGNN_melt_point.csv,True,review,median_all,6.25
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,130.0,130,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.0
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,130.0,130.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.0
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,132.0,132.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.0
O=C(Nc1ccccc1)Nc1ccccc1,238.0,238,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,4.0
O=C(Nc1ccccc1)Nc1ccccc1,242.0,242.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,4.0
O=C(Nc1ccccc1)Nc1cnns1,211.5,211.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.5500000000000114
O=C(Nc1ccccc1)Nc1cnns1,214.05,214.05,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.5500000000000114
O=C(Nc1ccccc1)c1ccccc1,160.0,160(1),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.5
O=C(Nc1ccccc1)c1ccccc1,163.0,163,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.5
O=C(Nc1ccccc1)c1ccccc1,163.0,163.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.5
O=C(Nc1ccccc1)c1ccccc1,163.5,163.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.5
O=C(Nc1ccccc1)c1ccccc1O,136.5,136.5,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
O=C(Nc1ccccc1)c1ccccc1O,136.8,136.8,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
O=C(Nc1ccccc1)c1ccccc1O,136.8,136.8,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(Nc1ccccc1)c1ccccc1O,137.0,137.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(Nc1ccccc1)c1cccnc1,119.5,119.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(Nc1ccccc1)c1cccnc1,120.0,120,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
O=C(Nc1ccccc1)c1cccnc1,120.0,120.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(Nc1ccccc1/C=C/c1ccccc1)c1ccccc1,98.0,98.0,4,train_without_data_augmentation.csv,False,unresolved,unresolved,70.0
O=C(Nc1ccccc1/C=C/c1ccccc1)c1ccccc1,168.0,168.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,False,unresolved,unresolved,70.0
O=C(Nc1ccccc1CCCCc1ccccc1NC(=O)c1ccccc1)c1ccccc1,210.5,210.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(Nc1ccccc1CCCCc1ccccc1NC(=O)c1ccccc1)c1ccccc1,211.0,211,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
O=C(Nc1ccccc1CCCCc1ccccc1NC(=O)c1ccccc1)c1ccccc1,211.0,211.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(Nc1ccccc1NC(=O)c1ccccc1)c1ccccc1,301.5,301.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(Nc1ccccc1NC(=O)c1ccccc1)c1ccccc1,302.0,302.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1,141.5,141.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1,142.0,142.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)/C(=C/c1cccc2ccccc12)c1ccccc1,160.5,160.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)/C(=C/c1cccc2ccccc12)c1ccccc1,161.0,161.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)/C=C(\Br)C(=O)O,141.0,141.0,4,train_without_data_augmentation.csv,False,unresolved,unresolved,43.30000000000001
O=C(O)/C=C(\Br)C(=O)O,184.3,184.3,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,False,unresolved,unresolved,43.30000000000001
O=C(O)/C=C/c1cc(C(F)(F)F)ccc1F,119.5,119.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)/C=C/c1cc(C(F)(F)F)ccc1F,120.0,120.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)/C=C/c1ccc(Br)cc1,262.0,262.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)/C=C/c1ccc(Br)cc1,262.5,262.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)/C=C/c1ccc(Cl)cc1,248.0,248.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)/C=C/c1ccc(Cl)cc1,248.5,248.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)/C=C/c1cccc(Br)c1,178.5,178.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
O=C(O)/C=C/c1cccc(Br)c1,180.0,180.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.5
O=C(O)/C=C/c1cccc(F)c1F,199.5,199.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)/C=C/c1cccc(F)c1F,200.0,200.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)/C=C/c1cccc2c(Br)ccc([N+](=O)[O-])c12,141.5,141.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)/C=C/c1cccc2c(Br)ccc([N+](=O)[O-])c12,142.0,142.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)/C=C/c1cccc2c(Br)cccc12,269.5,269.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)/C=C/c1cccc2c(Br)cccc12,270.0,270.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)/C=C/c1ccccc1,134.0,134.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
O=C(O)/C=C/c1ccccc1,135.0,135.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
O=C(O)/C=C/c1ccccc1C(F)(F)F,202.0,202.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.0
O=C(O)/C=C/c1ccccc1C(F)(F)F,204.0,204.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.0
O=C(O)/C=C/c1ccccc1[N+](=O)[O-],245.5,245.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
O=C(O)/C=C/c1ccccc1[N+](=O)[O-],247.0,247.0,4,test_predictions.csv,True,high_confidence,median_all,1.5
O=C(O)/C=C/c1ccco1,142.0,142.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
O=C(O)/C=C/c1ccco1,143.0,143.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
O=C(O)/C=C\C(=O)Nc1ccc(Cl)cc1Cl,178.5,178.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)/C=C\C(=O)Nc1ccc(Cl)cc1Cl,179.0,179.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)/C=C\C(=O)Nc1ccc(I)cc1,193.5,193.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)/C=C\C(=O)Nc1ccc(I)cc1,194.0,194.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)/C=C\C(=O)Nc1cccc(Cl)c1,197.5,197.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)/C=C\C(=O)Nc1cccc(Cl)c1,198.0,198.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)C#CC(=O)O,166.0,166(3),1,1_ChemXplore_ML_tmp_C.csv,False,unresolved,unresolved,17.5
O=C(O)C#CC(=O)O,183.5,183.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,False,unresolved,unresolved,17.5
O=C(O)C#Cc1ccccc1,136.5,136.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
O=C(O)C#Cc1ccccc1,136.5,136.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)C#Cc1ccccc1,137.0,137(2),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
O=C(O)C#Cc1ccccc1,137.0,137.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
O=C(O)C(=Cc1ccccc1)c1ccccc1,171.8,171.8,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.1999999999999886
O=C(O)C(=Cc1ccccc1)c1ccccc1,172.5,172.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.1999999999999886
O=C(O)C(=Cc1ccccc1)c1ccccc1,174.0,174(3),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,2.1999999999999886
O=C(O)C(=Cc1ccccc1F)c1ccccc1,168.8,168.8,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.04999999999998295
O=C(O)C(=Cc1ccccc1F)c1ccccc1,168.85,168.85,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.04999999999998295
O=C(O)C(=O)CBr,78.0,78,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.5
O=C(O)C(=O)CBr,78.0,78.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.5
O=C(O)C(=O)CBr,80.5,80.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.5
O=C(O)C(=O)Cc1c[nH]c2ccccc12,211.0,211,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,4.0
O=C(O)C(=O)Cc1c[nH]c2ccccc12,215.0,215,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,4.0
O=C(O)C(=O)Cc1c[nH]c2ccccc12,215.0,215.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,4.0
O=C(O)C(=O)c1ccccc1,65.0,65.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.7999999999999972
O=C(O)C(=O)c1ccccc1,65.5,65.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.7999999999999972
O=C(O)C(=O)c1ccccc1,65.5,65.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.7999999999999972
O=C(O)C(=O)c1ccccc1,65.8,65.8(5),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.7999999999999972
O=C(O)C(Br)(Br)Br,131.8,131.8,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.19999999999998863
O=C(O)C(Br)(Br)Br,132.0,132,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.19999999999998863
O=C(O)C(Br)(Br)Br,132.0,132.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.19999999999998863
O=C(O)C(Br)C(Br)C(=O)O,167.0,167,2,2_EGNN_melt_point.csv,True,exact,dominant_cluster,108.0
O=C(O)C(Br)C(Br)C(=O)O,167.0,167.0,4,train_without_data_augmentation.csv,True,exact,dominant_cluster,108.0
O=C(O)C(Br)C(Br)C(=O)O,275.0,275.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,False,exact,dominant_cluster,108.0
O=C(O)C(Cl)(Cl)Cl,56.0,56.0,4,test_predictions.csv,True,high_confidence,median_all,3.1000000000000014
O=C(O)C(Cl)(Cl)Cl,56.75,56.75,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.1000000000000014
O=C(O)C(Cl)(Cl)Cl,57.0,57,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.1000000000000014
O=C(O)C(Cl)(Cl)Cl,59.1,59.1(1),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.1000000000000014
O=C(O)C(Cl)=C(Cl)Cl,73.0,73.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.5
O=C(O)C(Cl)=C(Cl)Cl,74.5,74.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.5
O=C(O)C(Cl)=C(Cl)Cl,74.5,74.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
O=C(O)C(Cl)Br,27.0,27.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.25
O=C(O)C(Cl)Br,29.25,29.25,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.25
O=C(O)C(Cl)Br,29.25,29.25,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.25
O=C(O)C(Cl)Cl,10.0,10,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.5
O=C(O)C(Cl)Cl,10.0,10.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.5
O=C(O)C(Cl)Cl,12.0,12(3),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.5
O=C(O)C(Cl)Cl,13.5,13.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.5
O=C(O)C(F)(F)C(F)(F)C(=O)O,115.0,115.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,4.0
O=C(O)C(F)(F)C(F)(F)C(=O)O,117.0,117.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,4.0
O=C(O)C(F)(F)C(F)(F)C(=O)O,119.0,119,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,4.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(=O)O,80.0,80,2,2_EGNN_melt_point.csv,False,near_exact,dominant_cluster,15.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(=O)O,94.5,94.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,dominant_cluster,15.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(=O)O,95.0,95.0,4,train_without_data_augmentation.csv,True,near_exact,dominant_cluster,15.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,13.0,13.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.25
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,13.25,13.25,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.25
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,115.0,115,1,1_ChemXplore_ML_tmp_C.csv,False,exact,dominant_cluster,39.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,154.5,154.5,2,2_EGNN_melt_point.csv,True,exact,dominant_cluster,39.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,154.5,154.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,exact,dominant_cluster,39.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.0,119,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.7999999999999972
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.8,119.8,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.7999999999999972
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.8,119.8,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.7999999999999972
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,108.0,108,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,5.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,108.0,108,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,5.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,108.0,108.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,5.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,113.0,113.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,5.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,98.6,98.6,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,99.1,99.1,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,99.1,99.1,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,78.0,78.0,4,train_without_data_augmentation.csv,True,review,median_all,9.799999999999997
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,87.8,87.8,2,2_EGNN_melt_point.csv,True,review,median_all,9.799999999999997
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,87.8,87.8,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,9.799999999999997
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,65.0,65.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,65.5,65.5,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,1.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,66.5,66.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,66.5,66.5,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,54.3,54.3,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,1.2000000000000028
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,54.9,54.9,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.2000000000000028
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,55.0,55,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.2000000000000028
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,55.5,55.5,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.2000000000000028
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,30.0,30.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,33.5,33.5,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,33.5,33.5,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,33.5,33.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.5
